pair_id	paired-sentence-0	paired-sentence-1	paired-sentence-clean-0	paired-sentence-clean-1	Bertscore-f1	Bertscore-p	Bertscore-r	ppl-0	ppl-1	max_ratio_ppl	min_ratio_ppl	ratio_ppl	sentence-0	lemmas-0	n_tokens-0	n_chars-0	n_chars_lw-0	pos_lw-0	longest_word-0	sentence-1	lemmas-1	n_tokens-1	n_chars-1	n_chars_lw-1	pos_lw-1	longest_word-1	max_ratio_n_tokens	min_ratio_n_tokens	ratio_n_tokens	max_ratio_n_chars	min_ratio_n_chars	ratio_n_chars	max_ratio_n_chars_lw	min_ratio_n_chars_lw	ratio_n_chars_lw	max_ratio_pos_lw	min_ratio_pos_lw	ratio_pos_lw	LD	ED_bow	WPD	phonemes_ws-0	phonemes_wo_stress_ws-0	n_phonemes-0	phonemes_ws-1	phonemes_wo_stress_ws-1	n_phonemes-1	max_ratio_n_phonemes	min_ratio_n_phonemes	ratio_n_phonemes	ED_ph	ED_ph_sub	pSTOI-0	pSTOI-1	max_ratio_pSTOI	min_ratio_pSTOI	ratio_pSTOI	paraphrases_id	STOI-input_text	STOI-best_hypo	best_hypo_ratio_STOI
175	they know they're going to get the chair if they get caught.	If they are caught ,  they are aware they will face consequences.	they know they're going to get the chair if they get caught.	if they are caught ,  they are aware they will face consequences.	0.8406	0.8311	0.8504	111.635	56.998	1.959	0.511	0.511	they know they 're going to get the chair if they get caught .	they know they 're going to get the chair if they get caught .	14	49	6	13	caught	if they are caught , they are aware they will face consequences .	if they are caught , they are aware they will face consequence .	13	53	12	12	consequences	1.077	0.929	0.929	1.082	0.925	1.082	2.0	0.5	2.0	1.083	0.923	0.923	0.765	0.517	0.38	DH EY1 - N OW1 - DH EY1 - ' - R EY1 - G OW1 IH0 NG - T UW1 - G EH1 T - DH AH0 - CH EH1 R - IH1 F - DH EY1 - G EH1 T - K AA1 T - .	DH EY - N OW - DH EY - ' - R EY - G OW IH NG - T UW - G EH T - DH AH - CH EH R - IH F - DH EY - G EH T - K AA T - .	34	IH1 F - DH EY1 - AA1 R - K AA1 T - , - DH EY1 - AA1 R - AH0 W EH1 R - DH EY1 - W IH1 L - F EY1 S - K AA1 N S AH0 K W EH2 N S AH0 Z - .	IH F - DH EY - AA R - K AA T - , - DH EY - AA R - AH W EH R - DH EY - W IH L - F EY S - K AA N S AH K W EH N S AH Z - .	39	1.147	0.872	1.147	0.8461538461538461	1.1538461538461537	0.664	0.559	1.188	0.842	0.842	175	0.55108	0.58313	1.0581585250780283
176	generally the crimes of passion and things like that ,  are not premeditated.	In most cases ,  crimes of passion and similar acts aren't planned beforehand.	generally the crimes of passion and things like that ,  are not premeditated.	in most cases ,  crimes of passion and similar acts aren't planned beforehand.	0.8438	0.84	0.8476	101.434	352.309	3.473	0.288	3.473	generally the crimes of passion and things like that , are not premeditated .	generally the crime of passion and thing like that , are not premeditated .	14	64	12	13	premeditated	in most cases , crimes of passion and similar acts are n't planned beforehand .	in most case , crime of passion and similar act are n't planned beforehand .	15	65	10	14	beforehand	1.071	0.933	1.071	1.016	0.985	1.016	1.2	0.833	0.833	1.077	0.929	1.077	0.682	0.631	0.15	JH EH1 N ER0 AH0 L IY0 - DH AH0 - K R AY1 M Z - AH1 V - P AE1 SH AH0 N - AH0 N D - TH IH1 NG Z - L AY1 K - DH AE1 T - , - AA1 R - N AA1 T - P R IY0 M EH1 D AH0 T EY2 T IH0 D - .	JH EH N ER AH L IY - DH AH - K R AY M Z - AH V - P AE SH AH N - AH N D - TH IH NG Z - L AY K - DH AE T - , - AA R - N AA T - P R IY M EH D AH T EY T IH D - .	53	IH0 N - M OW1 S T - K EY1 S AH0 Z - , - K R AY1 M Z - AH1 V - P AE1 SH AH0 N - AH0 N D - S IH1 M AH0 L ER0 - AE1 K T S - AA1 R - EH1 N T AY1 - P L AE1 N D - B IH0 F AO1 R HH AE2 N D - .	IH N - M OW S T - K EY S AH Z - , - K R AY M Z - AH V - P AE SH AH N - AH N D - S IH M AH L ER - AE K T S - AA R - EH N T AY - P L AE N D - B IH F AO R HH AE N D - .	58	1.094	0.914	1.094	0.5862068965517241	0.8793103448275862	0.593	0.626	1.056	0.947	1.056	176	0.61475	0.61307	0.997267181781212
177	because they actually could harbor these thoughts for a long time.	They could hold onto these thoughts for a while ,  you know.	because they actually could harbor these thoughts for a long time.	they could hold onto these thoughts for a while ,  you know.	0.8735	0.8922	0.8557	118.11	59.596	1.982	0.505	0.505	because they actually could harbor these thoughts for a long time .	because they actually could harbor these thought for a long time .	12	56	8	3	actually	they could hold onto these thoughts for a while , you know .	they could hold onto these thought for a while , you know .	13	48	8	6	thoughts	1.083	0.923	1.083	1.167	0.857	0.857	1.0	1.0	1.0	2.0	0.5	2.0	0.611	0.63	0.12	B IH0 K AO1 Z - DH EY1 - AE1 K CH AH0 W AH0 L IY0 - K UH1 D - HH AA1 R B ER0 - DH IY1 Z - TH AO1 T S - F AO1 R - AH0 - L AO1 NG - T AY1 M - .	B IH K AO Z - DH EY - AE K CH AH W AH L IY - K UH D - HH AA R B ER - DH IY Z - TH AO T S - F AO R - AH - L AO NG - T AY M - .	41	DH EY1 - K UH1 D - HH OW1 L D - AA1 N T UW0 - DH IY1 Z - TH AO1 T S - F AO1 R - AH0 - W AY1 L - , - Y UW1 - N OW1 - .	DH EY - K UH D - HH OW L D - AA N T UW - DH IY Z - TH AO T S - F AO R - AH - W AY L - , - Y UW - N OW - .	33	1.242	0.805	0.805	0.5853658536585366	0.8292682926829268	0.639	0.51	1.253	0.798	0.798	177	0.60864	0.54672	0.8982649842271294
178	they didn't have any time doing it the first time.	The first attempt left them with no time for it.	they didn't have any time doing it the first time.	the first attempt left them with no time for it.	0.7936	0.7975	0.7897	170.735	138.379	1.234	0.81	0.81	they did n't have any time doing it the first time .	they did n't have any time doing it the first time .	12	41	5	7	doing	the first attempt left them with no time for it .	the first attempt left them with no time for it .	11	39	7	3	attempt	1.091	0.917	0.917	1.051	0.951	0.951	1.4	0.714	1.4	2.333	0.429	0.429	0.706	0.591	0.39	DH EY1 - D IH1 D - EH1 N T AY1 - HH AE1 V - EH1 N IY0 - T AY1 M - D UW1 IH0 NG - IH1 T - DH AH0 - F ER1 S T - T AY1 M - .	DH EY - D IH D - EH N T AY - HH AE V - EH N IY - T AY M - D UW IH NG - IH T - DH AH - F ER S T - T AY M - .	34	DH AH0 - F ER1 S T - AH0 T EH1 M P T - L EH1 F T - DH EH1 M - W IH1 DH - N OW1 - T AY1 M - F AO1 R - IH1 T - .	DH AH - F ER S T - AH T EH M P T - L EH F T - DH EH M - W IH DH - N OW - T AY M - F AO R - IH T - .	33	1.03	0.971	0.971	0.7941176470588235	1.2647058823529411	0.633	0.669	1.057	0.946	1.057	178	0.57058	0.6689	1.1723158890953067
179	my wife handles a lot of the day to day finances	In the daily grind ,  my spouse takes care of most financial matters.	my wife handles a lot of the day to day finances	in the daily grind ,  my spouse takes care of most financial matters.	0.8119	0.8063	0.8177	118.023	178.272	1.51	0.662	1.51	my wife handles a lot of the day to day finances	my wife handle a lot of the day to day finance	11	38	8	11	finances	in the daily grind , my spouse takes care of most financial matters .	in the daily grind , my spouse take care of most financial matter .	14	56	9	12	financial	1.273	0.786	1.273	1.474	0.679	1.474	1.125	0.889	1.125	1.091	0.917	1.091	0.857	0.549	0.36	M AY1 - W AY1 F - HH AE1 N D AH0 L Z - AH0 - L AA1 T - AH1 V - DH AH0 - D EY1 - T UW1 - D EY1 - F IH0 N AE1 N S IH0 Z	M AY - W AY F - HH AE N D AH L Z - AH - L AA T - AH V - DH AH - D EY - T UW - D EY - F IH N AE N S IH Z	34	IH0 N - DH AH0 - D EY1 L IY0 - G R AY1 N D - , - M AY1 - S P AW1 S - T EY1 K S - K EH1 R - AH1 V - M OW1 S T - F AH0 N AE1 N SH AH0 L - M AE1 T ER0 Z - .	IH N - DH AH - D EY L IY - G R AY N D - , - M AY - S P AW S - T EY K S - K EH R - AH V - M OW S T - F AH N AE N SH AH L - M AE T ER Z - .	47	1.382	0.723	1.382	0.8297872340425532	1.2127659574468086	0.641	0.698	1.089	0.918	1.089	179	0.61307	0.60433	0.9857438791655112
180	Do you have a two income family or one income ?	Is your family supported by two incomes or just one income ?	do you have a two income family or one income ?	is your family supported by two incomes or just one income ?	0.8904	0.8953	0.8856	158.787	125.202	1.268	0.788	0.788	do you have a two income family or one income ?	do you have a two income family or one income ?	11	37	6	6	income	is your family supported by two incomes or just one income ?	is your family supported by two income or just one income ?	12	49	9	4	supported	1.091	0.917	1.091	1.324	0.755	1.324	1.5	0.667	1.5	1.5	0.667	0.667	0.6	0.692	0.1	D UW1 - Y UW1 - HH AE1 V - AH0 - T UW1 - IH1 N K AH2 M - F AE1 M AH0 L IY0 - AO1 R - W AH1 N - IH1 N K AH2 M - ?	D UW - Y UW - HH AE V - AH - T UW - IH N K AH M - F AE M AH L IY - AO R - W AH N - IH N K AH M - ?	32	IH1 Z - Y AO1 R - F AE1 M AH0 L IY0 - S AH0 P AO1 R T AH0 D - B AY1 - T UW1 - IH1 N K AH2 M Z - AO1 R - JH AH1 S T - W AH1 N - IH1 N K AH2 M - ?	IH Z - Y AO R - F AE M AH L IY - S AH P AO R T AH D - B AY - T UW - IH N K AH M Z - AO R - JH AH S T - W AH N - IH N K AH M - ?	44	1.375	0.727	1.375	0.5909090909090909	0.7727272727272727	0.601	0.585	1.027	0.973	0.973	180	0.52716	0.63611	1.2066734957128766
181	one of these days I am going to do something about that .	Eventually ,  I'll address that matter ,  it's definitely on my agenda.	one of these days i am going to do something about that .	eventually ,  i'll address that matter ,  it's definitely on my agenda.	0.7543	0.7549	0.7538	30.709	59.966	1.953	0.512	1.953	one of these days i am going to do something about that .	one of these day i am going to do something about that .	13	45	9	10	something	eventually , i 'll address that matter , it 's definitely on my agenda .	eventually , i 'll address that matter , it 's definitely on my agenda .	15	58	10	1	eventually	1.154	0.867	1.154	1.289	0.776	1.289	1.111	0.9	1.111	10.0	0.1	0.1	0.875	0.375	0.25	W AH1 N - AH1 V - DH IY1 Z - D EY1 Z - AY1 - AE1 M - G OW1 IH0 NG - T UW1 - D UW1 - S AH1 M TH IH0 NG - AH0 B AW1 T - DH AE1 T - .	W AH N - AH V - DH IY Z - D EY Z - AY - AE M - G OW IH NG - T UW - D UW - S AH M TH IH NG - AH B AW T - DH AE T - .	36	IH0 V EH1 N CH AH0 W AH0 L IY0 - , - AY1 - ' - L EH1 L - AE1 D R EH2 S - DH AE1 T - M AE1 T ER0 - , - IH1 T - ' - EH1 S - D EH1 F AH0 N AH0 T L IY0 - AA1 N - M AY1 - AH0 JH EH1 N D AH0 - .	IH V EH N CH AH W AH L IY - , - AY - ' - L EH L - AE D R EH S - DH AE T - M AE T ER - , - IH T - ' - EH S - D EH F AH N AH T L IY - AA N - M AY - AH JH EH N D AH - .	54	1.5	0.667	1.5	0.8148148148148148	1.1851851851851851	0.613	0.631	1.029	0.971	1.029	181	0.50709	0.57818	1.1401920763572542
182	that's sort of related to her field # a little bit.	It's somewhat connected to her area of expertise ,  just a tad.	that's sort of related to her field # a little bit.	it's somewhat connected to her area of expertise ,  just a tad.	0.8555	0.8636	0.8476	303.615	130.413	2.328	0.43	0.43	that 's sort of related to her field # a little bit .	that 's sort of related to her field # a little bit .	13	41	7	5	related	it 's somewhat connected to her area of expertise , just a tad .	it 's somewhat connected to her area of expertise , just a tad .	14	51	9	4	connected	1.077	0.929	1.077	1.244	0.804	1.244	1.286	0.778	1.286	1.25	0.8	0.8	0.714	0.582	0.1	DH AE1 T - ' - EH1 S - S AO1 R T - AH1 V - R IH0 L EY1 T IH0 D - T UW1 - HH ER0 - F IY1 L D - AH0 - L IH1 T AH0 L - B IH1 T - .	DH AE T - ' - EH S - S AO R T - AH V - R IH L EY T IH D - T UW - HH ER - F IY L D - AH - L IH T AH L - B IH T - .	37	IH1 T - ' - EH1 S - S AH1 M W AH1 T - K AH0 N EH1 K T AH0 D - T UW1 - HH ER0 - EH1 R IY0 AH0 - AH1 V - EH2 K S P ER0 T IY1 Z - , - JH AH1 S T - AH0 - T AE1 D - .	IH T - ' - EH S - S AH M W AH T - K AH N EH K T AH D - T UW - HH ER - EH R IY AH - AH V - EH K S P ER T IY Z - , - JH AH S T - AH - T AE D - .	47	1.27	0.787	1.27	0.6595744680851063	0.9787234042553191	0.6	0.659	1.098	0.91	1.098	182	0.50968	0.6027	1.1825066708522995
183	a lot of times ,  we kind of play it by ear.	In noisy surroundings ,  we often improvise and go with the flow.	a lot of times ,  we kind of play it by ear.	in noisy surroundings ,  we often improvise and go with the flow.	0.7725	0.7725	0.7725	58.663	118.951	2.028	0.493	2.028	a lot of times , we kind of play it by ear .	a lot of time , we kind of play it by ear .	13	32	5	4	times	in noisy surroundings , we often improvise and go with the flow .	in noisy surroundings , we often improvise and go with the flow .	13	53	12	3	surroundings	1.0	1.0	1.0	1.656	0.604	1.656	2.4	0.417	2.4	1.333	0.75	0.75	0.864	0.511	0.06	AH0 - L AA1 T - AH1 V - T AY1 M Z - , - W IY1 - K AY1 N D - AH1 V - P L EY1 - IH1 T - B AY1 - IY1 R - .	AH - L AA T - AH V - T AY M Z - , - W IY - K AY N D - AH V - P L EY - IH T - B AY - IY R - .	29	IH0 N - N OY1 Z IY0 - S ER0 AW1 N D IH0 NG Z - , - W IY1 - AO1 F AH0 N - IH1 M P R AH0 V AY2 Z - AH0 N D - G OW1 - W IH1 DH - DH AH0 - F L OW1 - .	IH N - N OY Z IY - S ER AW N D IH NG Z - , - W IY - AO F AH N - IH M P R AH V AY Z - AH N D - G OW - W IH DH - DH AH - F L OW - .	43	1.483	0.674	1.483	0.7906976744186046	1.2093023255813953	0.618	0.56	1.104	0.906	0.906	183	0.55776	0.54863	0.9836309523809522
184	We try to keep retirement and our savings kind of automated	We automate retirement and savings to manage them effectively in noisy settings.	we try to keep retirement and our savings kind of automated	we automate retirement and savings to manage them effectively in noisy settings.	0.824	0.8317	0.8165	395.471	733.516	1.855	0.539	1.855	we try to keep retirement and our savings kind of automated	we try to keep retirement and our saving kind of automated	11	49	10	5	retirement	we automate retirement and savings to manage them effectively in noisy settings .	we automate retirement and saving to manage them effectively in noisy setting .	13	69	11	9	effectively	1.182	0.846	1.182	1.408	0.71	1.408	1.1	0.909	1.1	1.8	0.556	1.8	0.737	0.652	0.21	W IY1 - T R AY1 - T UW1 - K IY1 P - R IY0 T AY1 ER0 M AH0 N T - AH0 N D - AW1 ER0 - S EY1 V IH0 NG Z - K AY1 N D - AH1 V - AO1 T AH0 M EY2 T IH0 D	W IY - T R AY - T UW - K IY P - R IY T AY ER M AH N T - AH N D - AW ER - S EY V IH NG Z - K AY N D - AH V - AO T AH M EY T IH D	44	W IY1 - AO1 T AH0 M EY2 T - R IY0 T AY1 ER0 M AH0 N T - AH0 N D - S EY1 V IH0 NG Z - T UW1 - M AE1 N AH0 JH - DH EH1 M - IH0 F EH1 K T IH0 V L IY0 - IH0 N - N OY1 Z IY0 - S EH1 T IH0 NG Z - .	W IY - AO T AH M EY T - R IY T AY ER M AH N T - AH N D - S EY V IH NG Z - T UW - M AE N AH JH - DH EH M - IH F EH K T IH V L IY - IH N - N OY Z IY - S EH T IH NG Z - .	58	1.318	0.759	1.318	0.6379310344827587	0.8275862068965517	0.602	0.591	1.019	0.982	0.982	184	0.60475	0.55154	0.9120132286068624
185	if you don't see it ,  you don't miss it .	You only miss things that you actually see in a noisy environment.	if you don't see it ,  you don't miss it .	you only miss things that you actually see in a noisy environment.	0.7823	0.7829	0.7818	59.423	140.956	2.372	0.422	2.372	if you do n't see it , you do n't miss it .	if you do n't see it , you do n't miss it .	13	31	4	11	miss	you only miss things that you actually see in a noisy environment .	you only miss thing that you actually see in a noisy environment .	13	55	11	12	environment	1.0	1.0	1.0	1.774	0.564	1.774	2.75	0.364	2.75	1.091	0.917	1.091	0.765	0.485	0.26	IH1 F - Y UW1 - D UW1 - EH1 N T AY1 - S IY1 - IH1 T - , - Y UW1 - D UW1 - EH1 N T AY1 - M IH1 S - IH1 T - .	IH F - Y UW - D UW - EH N T AY - S IY - IH T - , - Y UW - D UW - EH N T AY - M IH S - IH T - .	29	Y UW1 - OW1 N L IY0 - M IH1 S - TH IH1 NG Z - DH AE1 T - Y UW1 - AE1 K CH AH0 W AH0 L IY0 - S IY1 - IH0 N - AH0 - N OY1 Z IY0 - IH0 N V AY1 R AH0 N M AH0 N T - .	Y UW - OW N L IY - M IH S - TH IH NG Z - DH AE T - Y UW - AE K CH AH W AH L IY - S IY - IH N - AH - N OY Z IY - IH N V AY R AH N M AH N T - .	47	1.621	0.617	1.621	0.7872340425531915	1.0638297872340425	0.564	0.511	1.104	0.906	0.906	185	0.66617	0.55282	0.8298482369365177
186	the expenses that we need and have around the house.	the costs necessary for our household are required in our living space.	the expenses that we need and have around the house.	the costs necessary for our household are required in our living space.	0.8206	0.8104	0.8311	201.014	379.218	1.887	0.53	1.887	the expenses that we need and have around the house .	the expense that we need and have around the house .	11	43	8	2	expenses	the costs necessary for our household are required in our living space .	the cost necessary for our household are required in our living space .	13	60	9	3	necessary	1.182	0.846	1.182	1.395	0.717	1.395	1.125	0.889	1.125	1.5	0.667	1.5	0.9	0.421	0.2	DH AH0 - IH0 K S P EH1 N S AH0 Z - DH AE1 T - W IY1 - N IY1 D - AH0 N D - HH AE1 V - ER0 AW1 N D - DH AH0 - HH AW1 S - .	DH AH - IH K S P EH N S AH Z - DH AE T - W IY - N IY D - AH N D - HH AE V - ER AW N D - DH AH - HH AW S - .	35	DH AH0 - K AA1 S T S - N EH1 S AH0 S EH2 R IY0 - F AO1 R - AW1 ER0 - HH AW1 S HH OW2 L D - AA1 R - R IY0 K W AY1 ER0 D - IH0 N - AW1 ER0 - L IH1 V IH0 NG - S P EY1 S - .	DH AH - K AA S T S - N EH S AH S EH R IY - F AO R - AW ER - HH AW S HH OW L D - AA R - R IY K W AY ER D - IH N - AW ER - L IH V IH NG - S P EY S - .	50	1.429	0.7	1.429	0.78	1.14	0.588	0.609	1.036	0.966	1.036	186	0.59829	0.61747	1.032058032058032
187	sounds like you all pretty much do it the same we do.	Seems like you all have a similar approach to what we do.	sounds like you all pretty much do it the same we do.	seems like you all have a similar approach to what we do.	0.8648	0.8664	0.8632	133.477	46.908	2.846	0.351	0.351	sounds like you all pretty much do it the same we do .	sound like you all pretty much do it the same we do .	13	42	6	1	sounds	seems like you all have a similar approach to what we do .	seems like you all have a similar approach to what we do .	13	46	8	8	approach	1.0	1.0	1.0	1.095	0.913	1.095	1.333	0.75	1.333	8.0	0.125	8.0	0.684	0.623	0.03	S AW1 N D Z - L AY1 K - Y UW1 - AO1 L - P R IH1 T IY0 - M AH1 CH - D UW1 - IH1 T - DH AH0 - S EY1 M - W IY1 - D UW1 - .	S AW N D Z - L AY K - Y UW - AO L - P R IH T IY - M AH CH - D UW - IH T - DH AH - S EY M - W IY - D UW - .	34	S IY1 M Z - L AY1 K - Y UW1 - AO1 L - HH AE1 V - AH0 - S IH1 M AH0 L ER0 - AH0 P R OW1 CH - T UW1 - W AH1 T - W IY1 - D UW1 - .	S IY M Z - L AY K - Y UW - AO L - HH AE V - AH - S IH M AH L ER - AH P R OW CH - T UW - W AH T - W IY - D UW - .	36	1.059	0.944	1.059	0.5833333333333334	0.8333333333333334	0.616	0.599	1.028	0.972	0.972	187	0.5656	0.5703	1.008309759547383
188	I am suppose to kind of get the food out of that.	I need to somehow remove the food from there in a way.	i am suppose to kind of get the food out of that.	i need to somehow remove the food from there in a way.	0.8314	0.8326	0.8303	152.887	132.593	1.153	0.867	0.867	i am suppose to kind of get the food out of that .	i am suppose to kind of get the food out of that .	13	38	7	3	suppose	i need to somehow remove the food from there in a way .	i need to somehow remove the food from there in a way .	13	43	7	4	somehow	1.0	1.0	1.0	1.132	0.884	1.132	1.0	1.0	1.0	1.333	0.75	1.333	0.75	0.61	0.08	AY1 - AE1 M - S AH0 P OW1 Z - T UW1 - K AY1 N D - AH1 V - G EH1 T - DH AH0 - F UW1 D - AW1 T - AH1 V - DH AE1 T - .	AY - AE M - S AH P OW Z - T UW - K AY N D - AH V - G EH T - DH AH - F UW D - AW T - AH V - DH AE T - .	32	AY1 - N IY1 D - T UW1 - S AH1 M HH AW2 - R IY0 M UW1 V - DH AH0 - F UW1 D - F R AH1 M - DH EH1 R - IH0 N - AH0 - W EY1 - .	AY - N IY D - T UW - S AH M HH AW - R IY M UW V - DH AH - F UW D - F R AH M - DH EH R - IH N - AH - W EY - .	34	1.062	0.941	1.062	0.7941176470588235	1.1764705882352942	0.594	0.553	1.074	0.931	0.931	188	0.58048	0.50429	0.8687465545755237
189	I think when you go to the grocery store ,  go crazy	I believe you should have a blast going wild in the grocery store.	i think when you go to the grocery store ,  go crazy	i believe you should have a blast going wild in the grocery store.	0.8295	0.8325	0.8265	96.826	135.652	1.401	0.714	1.401	i think when you go to the grocery store , go crazy	i think when you go to the grocery store , go crazy	12	40	7	8	grocery	i believe you should have a blast going wild in the grocery store .	i believe you should have a blast going wild in the grocery store .	14	54	7	2	believe	1.167	0.857	1.167	1.35	0.741	1.35	1.0	1.0	1.0	4.0	0.25	0.25	0.75	0.594	0.15	AY1 - TH IH1 NG K - W EH1 N - Y UW1 - G OW1 - T UW1 - DH AH0 - G R OW1 S ER0 IY0 - S T AO1 R - , - G OW1 - K R EY1 Z IY0	AY - TH IH NG K - W EH N - Y UW - G OW - T UW - DH AH - G R OW S ER IY - S T AO R - , - G OW - K R EY Z IY	34	AY1 - B IH0 L IY1 V - Y UW1 - SH UH1 D - HH AE1 V - AH0 - B L AE1 S T - G OW1 IH0 NG - W AY1 L D - IH0 N - DH AH0 - G R OW1 S ER0 IY0 - S T AO1 R - .	AY - B IH L IY V - Y UW - SH UH D - HH AE V - AH - B L AE S T - G OW IH NG - W AY L D - IH N - DH AH - G R OW S ER IY - S T AO R - .	43	1.265	0.791	1.265	0.7906976744186046	0.9534883720930233	0.597	0.584	1.022	0.978	0.978	189	0.54921	0.53544	0.9749276233134868
190	you really have to start saying okay ,  what can we afford	We need to begin asking ourselves ,  What is within our budget ?	you really have to start saying okay ,  what can we afford	we need to begin asking ourselves ,  what is within our budget ?	0.8099	0.8113	0.8084	218.24	104.523	2.088	0.479	0.479	you really have to start saying okay , what can we afford	you really have to start saying okay , what can we afford	12	46	6	2	really	we need to begin asking ourselves , what is within our budget ?	we need to begin asking ourselves , what is within our budget ?	13	51	9	6	ourselves	1.083	0.923	1.083	1.109	0.902	1.109	1.5	0.667	1.5	3.0	0.333	3.0	0.81	0.475	0.32	Y UW1 - R IH1 L IY0 - HH AE1 V - T UW1 - S T AA1 R T - S EY1 IH0 NG - OW2 K EY1 - , - W AH1 T - K AE1 N - W IY1 - AH0 F AO1 R D	Y UW - R IH L IY - HH AE V - T UW - S T AA R T - S EY IH NG - OW K EY - , - W AH T - K AE N - W IY - AH F AO R D	37	W IY1 - N IY1 D - T UW1 - B IH0 G IH1 N - AE1 S K IH0 NG - AW0 ER0 S EH1 L V Z - , - W AH1 T - IH1 Z - W IH0 DH IH1 N - AW1 ER0 - B AH1 JH IH0 T - ?	W IY - N IY D - T UW - B IH G IH N - AE S K IH NG - AW ER S EH L V Z - , - W AH T - IH Z - W IH DH IH N - AW ER - B AH JH IH T - ?	43	1.162	0.86	1.162	0.813953488372093	1.302325581395349	0.546	0.607	1.112	0.9	1.112	190	0.53111	0.57889	1.0899625313023669
191	you have to really sit down and plan some more	You need to carefully take a seat and do additional planning.	you have to really sit down and plan some more	you need to carefully take a seat and do additional planning.	0.8524	0.8529	0.8518	92.609	178.672	1.929	0.518	1.929	you have to really sit down and plan some more	you have to really sit down and plan some more	10	37	6	4	really	you need to carefully take a seat and do additional planning .	you need to carefully take a seat and do additional planning .	12	51	10	10	additional	1.2	0.833	1.2	1.378	0.725	1.378	1.667	0.6	1.667	2.5	0.4	2.5	0.842	0.588	0.02	Y UW1 - HH AE1 V - T UW1 - R IH1 L IY0 - S IH1 T - D AW1 N - AH0 N D - P L AE1 N - S AH1 M - M AO1 R	Y UW - HH AE V - T UW - R IH L IY - S IH T - D AW N - AH N D - P L AE N - S AH M - M AO R	30	Y UW1 - N IY1 D - T UW1 - K EH1 R F AH0 L IY0 - T EY1 K - AH0 - S IY1 T - AH0 N D - D UW1 - AH0 D IH1 SH AH0 N AH0 L - P L AE1 N IH0 NG - .	Y UW - N IY D - T UW - K EH R F AH L IY - T EY K - AH - S IY T - AH N D - D UW - AH D IH SH AH N AH L - P L AE N IH NG - .	41	1.367	0.732	1.367	0.6829268292682927	0.9512195121951219	0.495	0.573	1.158	0.864	1.158	191	0.56478	0.59236	1.0488331739792487
192	I guess we're not suppose to talk about those things.	We're probably not allowed to discuss those topics amidst all the noise.	i guess we're not suppose to talk about those things.	we're probably not allowed to discuss those topics amidst all the noise.	0.8577	0.8812	0.8353	121.32	142.85	1.177	0.849	1.177	i guess we 're not suppose to talk about those things .	i guess we 're not suppose to talk about those thing .	12	44	7	6	suppose	we 're probably not allowed to discuss those topics amidst all the noise .	we 're probably not allowed to discus those topic amidst all the noise .	14	61	8	3	probably	1.167	0.857	1.167	1.386	0.721	1.386	1.143	0.875	1.143	2.0	0.5	0.5	0.7	0.56	0.16	AY1 - G EH1 S - W IY1 - ' - R EY1 - N AA1 T - S AH0 P OW1 Z - T UW1 - T AO1 K - AH0 B AW1 T - DH OW1 Z - TH IH1 NG Z - .	AY - G EH S - W IY - ' - R EY - N AA T - S AH P OW Z - T UW - T AO K - AH B AW T - DH OW Z - TH IH NG Z - .	34	W IY1 - ' - R EY1 - P R AA1 B AH0 B L IY0 - N AA1 T - AH0 L AW1 D - T UW1 - D IH0 S K AH1 S - DH OW1 Z - T AA1 P IH0 K S - AH0 M IH1 D S T - AO1 L - DH AH0 - N OY1 Z - .	W IY - ' - R EY - P R AA B AH B L IY - N AA T - AH L AW D - T UW - D IH S K AH S - DH OW Z - T AA P IH K S - AH M IH D S T - AO L - DH AH - N OY Z - .	51	1.5	0.667	1.5	0.7254901960784313	0.9215686274509803	0.58	0.609	1.05	0.952	1.05	192	0.62694	0.58203	0.928366350846971
193	I seem to be younger than most people talk on this thing.	It seems like I sound more youthful than others on this device.	i seem to be younger than most people talk on this thing.	it seems like i sound more youthful than others on this device.	0.8334	0.833	0.8338	107.138	216.131	2.017	0.496	2.017	i seem to be younger than most people talk on this thing .	i seem to be younger than most people talk on this thing .	13	46	7	5	younger	it seems like i sound more youthful than others on this device .	it seems like i sound more youthful than others on this device .	13	52	8	7	youthful	1.0	1.0	1.0	1.13	0.885	1.13	1.143	0.875	1.143	1.4	0.714	1.4	0.762	0.644	0.08	AY1 - S IY1 M - T UW1 - B IY1 - Y AH1 NG G ER0 - DH AE1 N - M OW1 S T - P IY1 P AH0 L - T AO1 K - AA1 N - DH IH1 S - TH IH1 NG - .	AY - S IY M - T UW - B IY - Y AH NG G ER - DH AE N - M OW S T - P IY P AH L - T AO K - AA N - DH IH S - TH IH NG - .	37	IH1 T - S IY1 M Z - L AY1 K - AY1 - S AW1 N D - M AO1 R - Y UW1 TH F AH0 L - DH AE1 N - AH1 DH ER0 Z - AA1 N - DH IH1 S - D IH0 V AY1 S - .	IH T - S IY M Z - L AY K - AY - S AW N D - M AO R - Y UW TH F AH L - DH AE N - AH DH ER Z - AA N - DH IH S - D IH V AY S - .	41	1.108	0.902	1.108	0.7560975609756098	1.1219512195121952	0.557	0.622	1.117	0.895	1.117	193	0.56409	0.55314	0.9805882040099984
